13d30151-838e-44e5-bfab-32abaa1dd99e	3.0	Spider-Man 2
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	The Lord of the Rings: The Return of the King
13d30151-838e-44e5-bfab-32abaa1dd99e	3.0	Die Hard: With a Vengeance
13d30151-838e-44e5-bfab-32abaa1dd99e	4.5	Ocean's Eleven
13d30151-838e-44e5-bfab-32abaa1dd99e	4.5	The Dark Knight
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	Star Wars: Episode IV - A New Hope
13d30151-838e-44e5-bfab-32abaa1dd99e	3.0	The Patriot
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	The Incredibles
13d30151-838e-44e5-bfab-32abaa1dd99e	3.5	Harry Potter and the Philosopher's Stone
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	Gladiator
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	Shrek
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	Shrek 2
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	The Bourne Identity
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	Braveheart
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	Se7en
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	Dumb and Dumber
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	Requiem for a Dream
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	The Matrix Reloaded
13d30151-838e-44e5-bfab-32abaa1dd99e	3.0	Back to the Future
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	The Bourne Supremacy
13d30151-838e-44e5-bfab-32abaa1dd99e	3.5	Star Wars: Episode V - The Empire Strikes Back
13d30151-838e-44e5-bfab-32abaa1dd99e	3.5	Aladdin
13d30151-838e-44e5-bfab-32abaa1dd99e	3.5	Ace Ventura: Pet Detective
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	Fight Club
13d30151-838e-44e5-bfab-32abaa1dd99e	3.5	The Lion King
13d30151-838e-44e5-bfab-32abaa1dd99e	4.5	Schindler's List
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	The Lord of the Rings: The Two Towers
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	Raiders of the Lost Ark
13d30151-838e-44e5-bfab-32abaa1dd99e	3.0	Monsters, Inc.
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	X2: X-Men United
13d30151-838e-44e5-bfab-32abaa1dd99e	4.5	Finding Nemo
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	X-Men
13d30151-838e-44e5-bfab-32abaa1dd99e	4.5	Forrest Gump
13d30151-838e-44e5-bfab-32abaa1dd99e	2.0	Mrs. Doubtfire
13d30151-838e-44e5-bfab-32abaa1dd99e	3.0	Harry Potter and the Chamber of Secrets
13d30151-838e-44e5-bfab-32abaa1dd99e	4.0	The Godfather
13d30151-838e-44e5-bfab-32abaa1dd99e	5.0	The Shawshank Redemption
13d30151-838e-44e5-bfab-32abaa1dd99e	4.5	Catch Me If You Can
13d30151-838e-44e5-bfab-32abaa1dd99e	3.5	Pirates of the Caribbean: The Curse of the Black Pearl
Nathan_Studanski	3.5	The Dark Knight
Nathan_Studanski	3.5	Star Wars: Episode V - The Empire Strikes Back
Nathan_Studanski	4.0	The Bourne Identity
Nathan_Studanski	3.5	Shrek 2
Nathan_Studanski	4.0	Shrek
Nathan_Studanski	3.5	Monsters, Inc.
Nathan_Studanski	4.5	Harry Potter and the Philosopher's Stone
Nathan_Studanski	3.5	Star Wars: Episode II - Attack of the Clones
Nathan_Studanski	3.5	Spider-Man
Nathan_Studanski	3.5	The Incredibles
Nathan_Studanski	4.0	The Bourne Supremacy
Nathan_Studanski	2.5	The Mask
Nathan_Studanski	3.0	The Lion King
Nathan_Studanski	5.0	Back to the Future
Nathan_Studanski	4.5	Harry Potter and the Chamber of Secrets
Nathan_Studanski	5.0	Dumb and Dumber
Nathan_Studanski	4.5	Finding Nemo
Nathan_Studanski	3.0	Aladdin
Nathan_Studanski	4.5	Raiders of the Lost Ark
Nathan_Studanski	2.0	Pulp Fiction
Nathan_Studanski	4.0	Pirates of the Caribbean: The Curse of the Black Pearl
vikram	5.0	Forrest Gump
vikram	3.0	Dumb and Dumber
vikram	5.0	The Lord of the Rings: The Two Towers
vikram	3.0	The Mask
vikram	4.5	The Silence of the Lambs
vikram	2.5	Fight Club
vikram	4.0	Mrs. Doubtfire
vikram	3.0	Spider-Man
vikram	4.5	The Incredibles
vikram	5.0	The Shawshank Redemption
vikram	4.5	The Dark Knight
vikram	3.5	Ocean's Eleven
vikram	2.5	Chicken Run
vikram	3.5	Harry Potter and the Philosopher's Stone
vikram	4.5	Toy Story
vikram	4.0	Pirates of the Caribbean: The Curse of the Black Pearl
vikram	4.5	The Godfather
vikram	3.0	X2: X-Men United
vikram	2.0	Twister
vikram	3.5	V for Vendetta
vikram	2.0	Star Wars: Episode II - Attack of the Clones
vikram	3.5	Spider-Man 2
vikram	4.5	Cast Away
vikram	3.5	Men in Black
vikram	3.5	Die Hard: With a Vengeance
vikram	4.0	Aladdin
vikram	4.5	Star Wars: Episode V - The Empire Strikes Back
vikram	5.0	Titanic
vikram	4.5	Star Wars: Episode VI - Return of the Jedi
vikram	5.0	Beauty and the Beast
vikram	4.0	O Brother, Where Art Thou?
vikram	3.0	X-Men
vikram	4.0	The Lion King
vikram	4.5	Jurassic Park
vikram	4.5	The Fugitive
vikram	4.0	Finding Nemo
vikram	5.0	The Lord of the Rings: The Return of the King
vikram	4.5	Pulp Fiction
vikram	4.0	Shrek 2
vikram	4.5	The Lord of the Rings: The Fellowship of the Ring
vikram	4.0	Harry Potter and the Chamber of Secrets
vikram	3.0	Meet the Parents
vikram	4.5	Saving Private Ryan
vikram	4.0	A Beautiful Mind
vikram	3.5	Shrek
vikram	3.0	Speed
vikram	3.5	Fargo
vikram	4.0	Star Wars: Episode IV - A New Hope
vikram	4.5	Apollo 13
vikram	4.0	The Matrix
vikram	3.5	Monsters, Inc.
mongoose	4.0	Cast Away
mongoose	3.5	Ace Ventura: Pet Detective
mongoose	4.5	Aladdin
mongoose	4.0	Dumb and Dumber
mongoose	4.5	Meet the Parents
mongoose	4.5	Forrest Gump
mongoose	4.5	Toy Story
mongoose	3.0	Crouching Tiger, Hidden Dragon
mongoose	2.5	The Mask
mongoose	3.5	The Fugitive
mongoose	4.5	Star Wars: Episode IV - A New Hope
mongoose	4.0	Star Wars: Episode VI - Return of the Jedi
mongoose	4.0	AmAlie
mongoose	3.5	E.T. the Extra-Terrestrial
mongoose	4.0	Shrek
mongoose	2.5	Spider-Man 2
mongoose	4.0	Harry Potter and the Chamber of Secrets
mongoose	4.0	Men in Black
mongoose	4.5	The Incredibles
mongoose	5.0	Finding Nemo
mongoose	3.5	The Matrix
mongoose	3.5	Shrek 2
mongoose	4.5	Titanic
mongoose	4.0	Harry Potter and the Philosopher's Stone
mongoose	3.5	Memento
mongoose	3.5	The Bourne Identity
mongoose	3.0	The Dark Knight
mongoose	4.5	Beauty and the Beast
mongoose	5.0	Monsters, Inc.
mongoose	4.0	Pirates of the Caribbean: The Curse of the Black Pearl
mongoose	4.0	A Beautiful Mind
mongoose	4.5	The Lion King
mongoose	3.0	Independence Day
mongoose	3.5	Batman Begins
mongoose	3.5	Star Wars: Episode V - The Empire Strikes Back
mongoose	4.0	V for Vendetta
mongoose	2.5	Mrs. Doubtfire
mongoose	3.0	Spider-Man
mongoose	2.0	The Shawshank Redemption
ee144185-2957-46a0-af21-9cf5e7a972dc	3.5	The Incredibles
ee144185-2957-46a0-af21-9cf5e7a972dc	5.0	Minority Report
ee144185-2957-46a0-af21-9cf5e7a972dc	4.0	The Matrix
ee144185-2957-46a0-af21-9cf5e7a972dc	1.5	Harry Potter and the Chamber of Secrets
ee144185-2957-46a0-af21-9cf5e7a972dc	2.5	Snatch
ee144185-2957-46a0-af21-9cf5e7a972dc	3.5	Monsters, Inc.
ee144185-2957-46a0-af21-9cf5e7a972dc	0.5	Dumb and Dumber
ee144185-2957-46a0-af21-9cf5e7a972dc	4.5	V for Vendetta
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Beauty and the Beast
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Braveheart
ee144185-2957-46a0-af21-9cf5e7a972dc	3.0	Finding Nemo
ee144185-2957-46a0-af21-9cf5e7a972dc	1.5	Beauty and the Beast
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	The Lord of the Rings: The Two Towers
ee144185-2957-46a0-af21-9cf5e7a972dc	0.5	The Lord of the Rings: The Fellowship of the Ring
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	V for Vendetta
ee144185-2957-46a0-af21-9cf5e7a972dc	3.0	A Beautiful Mind
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Chicken Run
ee144185-2957-46a0-af21-9cf5e7a972dc	5.0	The Dark Knight
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	Star Wars: Episode V - The Empire Strikes Back
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	Snatch
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Harry Potter and the Philosopher's Stone
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Twelve Monkeys
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Star Wars: Episode II - Attack of the Clones
ee144185-2957-46a0-af21-9cf5e7a972dc	2.0	The Usual Suspects
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Mission: Impossible
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	Pulp Fiction
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	Gladiator
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	Star Wars: Episode IV - A New Hope
ee144185-2957-46a0-af21-9cf5e7a972dc	3.0	Pulp Fiction
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Fugitive
ee144185-2957-46a0-af21-9cf5e7a972dc	5.0	Donnie Darko
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Kill Bill: Vol. 2
ee144185-2957-46a0-af21-9cf5e7a972dc	5.0	Die Hard: With a Vengeance
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Almost Famous
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	X-Men
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Sin City
ee144185-2957-46a0-af21-9cf5e7a972dc	3.5	O Brother, Where Art Thou?
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	The Sixth Sense
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Bourne Supremacy
ee144185-2957-46a0-af21-9cf5e7a972dc	4.0	The Departed
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Jurassic Park
ee144185-2957-46a0-af21-9cf5e7a972dc	2.0	Raiders of the Lost Ark
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Memento
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	E.T. the Extra-Terrestrial
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Harry Potter and the Chamber of Secrets
ee144185-2957-46a0-af21-9cf5e7a972dc	1.0	Harry Potter and the Philosopher's Stone
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Matrix
ee144185-2957-46a0-af21-9cf5e7a972dc	1.5	Ace Ventura: Pet Detective
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	Fight Club
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	Batman Begins
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.5	The Shawshank Redemption
ee144185-2957-46a0-af21-9cf5e7a972dc	3.5	Men in Black
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Back to the Future
ee144185-2957-46a0-af21-9cf5e7a972dc	5.0	Fight Club
ee144185-2957-46a0-af21-9cf5e7a972dc	3.0	The Sixth Sense
ee144185-2957-46a0-af21-9cf5e7a972dc	5.0	Terminator 2: Judgment Day
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	The Silence of the Lambs
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Lord of the Rings: The Return of the King
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Kill Bill: Vol. 1
ee144185-2957-46a0-af21-9cf5e7a972dc	3.0	Unbreakable
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Finding Nemo
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Fargo
ee144185-2957-46a0-af21-9cf5e7a972dc	2.0	Batman Begins
ee144185-2957-46a0-af21-9cf5e7a972dc	5.0	Eternal Sunshine of the Spotless Mind
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Toy Story
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Lord of the Rings: The Fellowship of the Ring
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Meet the Parents
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Minority Report
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Monsters, Inc.
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Dark Knight
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	X2: X-Men United
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Spider-Man 2
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Incredibles
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Spider-Man
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	The Bourne Identity
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Ace Ventura: Pet Detective
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Raiders of the Lost Ark
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Pirates of the Caribbean: The Curse of the Black Pearl
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	The Lion King
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Star Wars: Episode VI - Return of the Jedi
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.0	Mrs. Doubtfire
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Forrest Gump
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	Dumb and Dumber
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Terminator 2: Judgment Day
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	4.0	O Brother, Where Art Thou?
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	2.5	The Matrix Reloaded
c3e1cfa0-4677-4b03-a4b6-8d8d9b9a38f7	3.5	Ocean's Eleven
cond0155	4.5	O Brother, Where Art Thou?
cond0155	3.5	Harry Potter and the Philosopher's Stone
cond0155	3.5	Men in Black
cond0155	4.5	Back to the Future
cond0155	3.0	Saving Private Ryan
cond0155	3.0	The Silence of the Lambs
cond0155	4.0	Raiders of the Lost Ark
cond0155	4.5	The Bourne Supremacy
cond0155	4.0	Forrest Gump
cond0155	4.0	Aladdin
cond0155	3.5	E.T. the Extra-Terrestrial
cond0155	4.0	Cast Away
cond0155	3.5	X-Men
cond0155	1.5	Star Wars: Episode II - Attack of the Clones
cond0155	4.5	The Incredibles
cond0155	4.0	The Lion King
cond0155	4.5	The Lord of the Rings: The Fellowship of the Ring
cond0155	5.0	Toy Story
cond0155	4.0	Star Wars: Episode VI - Return of the Jedi
cond0155	3.5	Fargo
cond0155	3.5	The Lord of the Rings: The Two Towers
cond0155	1.5	Titanic
cond0155	5.0	A Beautiful Mind
cond0155	3.0	Independence Day
cond0155	3.0	The Matrix Reloaded
cond0155	3.0	Meet the Parents
cond0155	4.0	Star Wars: Episode IV - A New Hope
cond0155	4.0	Jurassic Park
cond0155	3.0	Harry Potter and the Chamber of Secrets
cond0155	5.0	Finding Nemo
cond0155	4.5	Pirates of the Caribbean: The Curse of the Black Pearl
cond0155	4.5	The Bourne Identity
cond0155	4.0	The Matrix
cond0155	4.5	Beauty and the Beast
cond0155	5.0	The Dark Knight
cond0155	4.5	Apollo 13
cond0155	2.0	Crouching Tiger, Hidden Dragon
cond0155	4.0	Batman Begins
cond0155	4.5	The Lord of the Rings: The Return of the King
cond0155	5.0	Monsters, Inc.
cond0155	3.5	X2: X-Men United
cond0155	4.5	Star Wars: Episode V - The Empire Strikes Back
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	Ocean's Eleven
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	Catch Me If You Can
6d87994b-d015-485b-926c-b2ddead6efd7	2.0	Harry Potter and the Chamber of Secrets
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	Eternal Sunshine of the Spotless Mind
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	Gladiator
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	Batman Begins
6d87994b-d015-485b-926c-b2ddead6efd7	2.0	Twister
6d87994b-d015-485b-926c-b2ddead6efd7	2.5	Fargo
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	Pulp Fiction
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	V for Vendetta
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	The Matrix
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	Schindler's List
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	Requiem for a Dream
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	The Usual Suspects
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	The Lord of the Rings: The Return of the King
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	X-Men
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	The Departed
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	The Silence of the Lambs
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	The Shawshank Redemption
6d87994b-d015-485b-926c-b2ddead6efd7	2.0	Harry Potter and the Philosopher's Stone
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	Apollo 13
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	Saving Private Ryan
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	Se7en
6d87994b-d015-485b-926c-b2ddead6efd7	3.5	The Lord of the Rings: The Fellowship of the Ring
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	A Beautiful Mind
6d87994b-d015-485b-926c-b2ddead6efd7	4.0	Fight Club
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	X2: X-Men United
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	Erin Brockovich
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	Speed
6d87994b-d015-485b-926c-b2ddead6efd7	3.0	Pirates of the Caribbean: The Curse of the Black Pearl
Oblivion	5.0	Saving Private Ryan
Oblivion	2.5	Chicken Run
Oblivion	5.0	A Beautiful Mind
Oblivion	3.5	Stargate
Oblivion	4.0	Charlie's Angels
Oblivion	3.0	Speed
Oblivion	5.0	Schindler's List
Oblivion	5.0	Jurassic Park
Oblivion	4.0	Kill Bill: Vol. 1
Oblivion	5.0	Pirates of the Caribbean: The Curse of the Black Pearl
Oblivion	4.0	Batman Forever
Oblivion	5.0	Harry Potter and the Chamber of Secrets
Oblivion	5.0	Men in Black
Oblivion	5.0	Crouching Tiger, Hidden Dragon
Oblivion	5.0	The Dark Knight
Oblivion	5.0	Star Wars: Episode II - Attack of the Clones
Oblivion	5.0	Mission: Impossible
Oblivion	5.0	Memento
Oblivion	5.0	Spider-Man 2
Oblivion	4.0	Shrek
Oblivion	4.5	The Lord of the Rings: The Two Towers
Oblivion	4.5	Batman Begins
Oblivion	5.0	Ocean's Eleven
Oblivion	5.0	Gladiator
Oblivion	4.0	The Incredibles
Oblivion	5.0	Titanic
Oblivion	5.0	Mission: Impossible II
Oblivion	5.0	Finding Nemo
Oblivion	5.0	Toy Story
Oblivion	4.5	Monsters, Inc.
Oblivion	4.5	The Godfather
Oblivion	5.0	Independence Day
Oblivion	5.0	Meet the Parents
Oblivion	5.0	The Lord of the Rings: The Fellowship of the Ring
Oblivion	4.0	Back to the Future
Oblivion	5.0	E.T. the Extra-Terrestrial
Oblivion	5.0	Catch Me If You Can
Oblivion	5.0	The Bourne Supremacy
Oblivion	5.0	Minority Report
Oblivion	5.0	The Rock
Oblivion	5.0	Forrest Gump
Oblivion	4.5	Spider-Man
Oblivion	5.0	X2: X-Men United
Oblivion	4.5	Shrek 2
Oblivion	5.0	The Shawshank Redemption
Oblivion	5.0	The Lord of the Rings: The Return of the King
Oblivion	4.5	AmAlie
Oblivion	5.0	Harry Potter and the Philosopher's Stone
Oblivion	5.0	The Matrix
Oblivion	5.0	O Brother, Where Art Thou?
Oblivion	5.0	The Bourne Identity
Oblivion	5.0	X-Men
142a1e51-8723-45d4-85b4-54b6f87b4d4f	3.5	The Bourne Identity
142a1e51-8723-45d4-85b4-54b6f87b4d4f	3.5	The Bourne Supremacy
142a1e51-8723-45d4-85b4-54b6f87b4d4f	3.5	Toy Story
142a1e51-8723-45d4-85b4-54b6f87b4d4f	5.0	Star Wars: Episode V - The Empire Strikes Back
142a1e51-8723-45d4-85b4-54b6f87b4d4f	4.0	Monsters, Inc.
142a1e51-8723-45d4-85b4-54b6f87b4d4f	4.5	Forrest Gump
142a1e51-8723-45d4-85b4-54b6f87b4d4f	3.5	Aladdin
142a1e51-8723-45d4-85b4-54b6f87b4d4f	4.0	Finding Nemo
142a1e51-8723-45d4-85b4-54b6f87b4d4f	4.5	Star Wars: Episode II - Attack of the Clones
142a1e51-8723-45d4-85b4-54b6f87b4d4f	5.0	Star Wars: Episode VI - Return of the Jedi
142a1e51-8723-45d4-85b4-54b6f87b4d4f	4.0	The Incredibles
142a1e51-8723-45d4-85b4-54b6f87b4d4f	4.5	Fight Club
142a1e51-8723-45d4-85b4-54b6f87b4d4f	5.0	Star Wars: Episode IV - A New Hope
142a1e51-8723-45d4-85b4-54b6f87b4d4f	1.0	Spider-Man 2
Nick	5.0	Toy Story
Nick	4.0	The Lion King
Nick	4.5	Monsters, Inc.
Nick	4.5	X-Men
Nick	4.5	Shrek
Nick	4.5	Schindler's List
Nick	4.5	Star Wars: Episode VI - Return of the Jedi
Nick	3.0	Shrek 2
Nick	4.5	Batman Begins
Nick	5.0	The Matrix
Nick	4.5	V for Vendetta
Nick	5.0	The Dark Knight
Nick	4.0	Harry Potter and the Chamber of Secrets
Nick	2.0	Star Wars: Episode II - Attack of the Clones
Nick	5.0	The Lord of the Rings: The Two Towers
Nick	4.5	Dumb and Dumber
Nick	3.5	The Mask
Nick	4.0	Star Wars: Episode IV - A New Hope
Nick	5.0	The Lord of the Rings: The Return of the King
Nick	5.0	The Lord of the Rings: The Fellowship of the Ring
Nick	4.0	Finding Nemo
Nick	4.0	Titanic
Nick	4.0	Star Wars: Episode V - The Empire Strikes Back
Nick	4.0	The Matrix Reloaded
Nick	5.0	Pirates of the Caribbean: The Curse of the Black Pearl
terveen	3.5	The Shawshank Redemption
terveen	4.5	The Godfather
terveen	4.5	Saving Private Ryan
terveen	3.5	Independence Day
terveen	3.5	Gladiator
terveen	4.0	X-Men
terveen	4.5	Donnie Darko
terveen	4.5	O Brother, Where Art Thou?
terveen	3.0	Harry Potter and the Philosopher's Stone
terveen	3.5	American Beauty
terveen	3.5	Pretty Woman
terveen	5.0	Monsters, Inc.
terveen	5.0	Crouching Tiger, Hidden Dragon
terveen	4.5	Traffic
terveen	3.5	Titanic
terveen	5.0	The Silence of the Lambs
terveen	3.5	Unbreakable
terveen	5.0	Jurassic Park
terveen	5.0	Lost in Translation
terveen	4.0	The Lion King
terveen	5.0	The Usual Suspects
terveen	5.0	Finding Nemo
terveen	4.0	Fight Club
terveen	5.0	Raiders of the Lost Ark
terveen	4.5	Minority Report
terveen	3.5	Harry Potter and the Chamber of Secrets
terveen	5.0	Terminator 2: Judgment Day
terveen	5.0	E.T. the Extra-Terrestrial
terveen	5.0	Twelve Monkeys
terveen	3.0	Die Hard: With a Vengeance
terveen	5.0	The Sixth Sense
terveen	4.0	Cast Away
terveen	5.0	Star Wars: Episode IV - A New Hope
terveen	5.0	High Fidelity
terveen	4.0	Apollo 13
terveen	5.0	Memento
terveen	4.0	Stargate
terveen	5.0	Pulp Fiction
terveen	5.0	The Matrix
terveen	5.0	Toy Story
terveen	5.0	The Lord of the Rings: The Return of the King
terveen	4.0	The Fugitive
terveen	1.0	Star Wars: Episode II - Attack of the Clones
terveen	5.0	The Incredibles
terveen	4.5	Schindler's List
terveen	5.0	Star Wars: Episode V - The Empire Strikes Back
terveen	3.5	Meet the Parents
terveen	4.5	The Bourne Identity
terveen	3.5	Men in Black
terveen	5.0	Fargo
terveen	5.0	The Lord of the Rings: The Fellowship of the Ring
terveen	4.0	Erin Brockovich
terveen	4.0	Star Wars: Episode VI - Return of the Jedi
terveen	4.0	Catch Me If You Can
terveen	3.0	The Matrix Reloaded
terveen	3.0	Dances with Wolves
terveen	4.0	Ocean's Eleven
terveen	4.0	Spider-Man
terveen	4.0	Back to the Future
terveen	4.5	Almost Famous
terveen	5.0	The Lord of the Rings: The Two Towers
14684581-beae-4309-890f-2c64c4be8fc0	4.5	Braveheart
14684581-beae-4309-890f-2c64c4be8fc0	2.0	Chicken Run
14684581-beae-4309-890f-2c64c4be8fc0	5.0	A Beautiful Mind
14684581-beae-4309-890f-2c64c4be8fc0	4.0	The Incredibles
14684581-beae-4309-890f-2c64c4be8fc0	3.5	The Lord of the Rings: The Fellowship of the Ring
14684581-beae-4309-890f-2c64c4be8fc0	5.0	Titanic
14684581-beae-4309-890f-2c64c4be8fc0	3.0	Spider-Man
14684581-beae-4309-890f-2c64c4be8fc0	4.0	Independence Day
14684581-beae-4309-890f-2c64c4be8fc0	4.0	The Matrix
14684581-beae-4309-890f-2c64c4be8fc0	5.0	Forrest Gump
14684581-beae-4309-890f-2c64c4be8fc0	4.0	Spider-Man 2
14684581-beae-4309-890f-2c64c4be8fc0	4.0	Shrek
14684581-beae-4309-890f-2c64c4be8fc0	4.5	The Lord of the Rings: The Two Towers
14684581-beae-4309-890f-2c64c4be8fc0	3.5	Finding Nemo
14684581-beae-4309-890f-2c64c4be8fc0	4.5	Saving Private Ryan
14684581-beae-4309-890f-2c64c4be8fc0	4.0	Beauty and the Beast
14684581-beae-4309-890f-2c64c4be8fc0	3.0	The Lion King
14684581-beae-4309-890f-2c64c4be8fc0	3.5	Men in Black
14684581-beae-4309-890f-2c64c4be8fc0	4.5	Aladdin
14684581-beae-4309-890f-2c64c4be8fc0	4.5	Harry Potter and the Chamber of Secrets
14684581-beae-4309-890f-2c64c4be8fc0	4.5	Jurassic Park
14684581-beae-4309-890f-2c64c4be8fc0	4.0	The Lord of the Rings: The Return of the King
14684581-beae-4309-890f-2c64c4be8fc0	3.5	The Shawshank Redemption
14684581-beae-4309-890f-2c64c4be8fc0	3.5	Monsters, Inc.
14684581-beae-4309-890f-2c64c4be8fc0	4.0	V for Vendetta
14684581-beae-4309-890f-2c64c4be8fc0	4.5	The Dark Knight
14684581-beae-4309-890f-2c64c4be8fc0	4.0	The Sixth Sense
